Abstrak,Topik 1,Topik 2,Topik 3
,0.0012152758743326237,0.0012154563569912913,0.997569267768676
,0.0009497901597287602,0.0009497923874280736,0.9981004174528432
,0.3205774733522883,0.05624033133065872,0.623182195317053
,0.9970274558899004,0.0014863001959465663,0.0014862439141529072
,0.5976721268568622,0.001200662909644402,0.4011272102334934
,0.9973782386900995,0.001310860910489419,0.00131090039941112
,0.26135717337482833,0.001120036307498874,0.7375227903176728
,0.00085995226747202,0.9982800577716452,0.0008599899608828525
,0.001310875401307202,0.0013108474657810877,0.9973782771329117
,0.0009499113311733136,0.24574609276843282,0.7533039959003939
,0.0008906585536736346,0.21228638541503186,0.7868229560312945
,0.8641966709782266,0.0008674523396372321,0.13493587668213622
,0.9977085337913695,0.0011457016870053084,0.0011457645216251785
,0.31326731819019654,0.41036571123626364,0.2763669705735399
,0.08097320760619753,0.9181440090381477,0.000882783355654774
,0.9979226699304982,0.0010386912129752592,0.001038638856526576
,0.0007919243134873171,0.9984161457946873,0.0007919298918254126
,0.0009150633947872774,0.9981698919811147,0.0009150446240979372
,0.0007982267045466451,0.9984035508747865,0.000798222420666843
,0.000791893488797594,0.000791971413445299,0.9984161350977572
,0.0008750154607961533,0.0008750646740920159,0.9982499198651118
,0.0011726875230524227,0.9976547911421009,0.0011725213348467419
,0.852972420491674,0.000728440312367286,0.1462991391959588
,0.0014434116950539876,0.001443305123993223,0.9971132831809528
,0.0010610048343205683,0.9978780700318648,0.0010609251338147272
,0.9105874919070054,0.0009873257811514296,0.08842518231184324
,0.23005792644108908,0.22419103268814947,0.5457510408707614
,0.0009682217660514781,0.9980635711283787,0.0009682071055697158
,0.0012301982888479645,0.9975395271632466,0.0012302745479055286
,0.9748759110266184,0.0009777012231194462,0.024146387750262135
,0.22377894920934696,0.000882759660361648,0.7753382911302914
,0.1845110569635654,0.1754001735427765,0.6400887694936581
,0.0010495786721386965,0.9979007909715392,0.0010496303563220443
,0.9979226232840572,0.00103862788834266,0.0010387488276000444
,0.0009683323541311525,0.0009682099845628174,0.998063457661306
,0.000923655014244704,0.07612707298978344,0.9229492719959719
,0.4131214510614002,0.5860739650062002,0.0008045839323996169
,0.0010955369087234455,0.0010955033246457199,0.9978089597666309
,0.0010279814479841798,0.9979439555928863,0.0010280629591294815
,0.0008751483936229302,0.8358202749011752,0.16330457670520188
,0.46030875287209627,0.001038570470839446,0.5386526766570643
,0.0012302406691516265,0.0012302873064550467,0.9975394720243933
,0.9984034631606773,0.0007983153125236538,0.0007982215267990157
,0.0009972895327242908,0.4649831261365939,0.5340195843306818
,0.6881895169568878,0.0008383856011903385,0.3109720974419219
,0.9984408944928858,0.0007795110990237565,0.0007795944080905145
,0.0007795747131479912,0.9984408749146684,0.0007795503721837673
,0.0006567110321182065,0.998686600872415,0.0006566880954667957
,0.0009498974402811424,0.0009498894689555749,0.9981002130907632
,0.0009321150044123904,0.0009321074024531928,0.9981357775931344
,0.9023060325776857,0.0009321454179098454,0.09676182200440438
,0.0009972775196862265,0.0009973132447994078,0.9980054092355144
,0.0008046532632260639,0.0008046065364512023,0.9983907402003227
,0.3814610713061783,0.44888928110522247,0.1696496475885994
,0.9984286795376855,0.0007856654004791427,0.0007856550618353404
,0.001186519042541511,0.9976270415497721,0.0011864394076863296
,0.0008750249952123887,0.0008749690353656864,0.9982500059694219
,0.0008454398517286156,0.9983090903973288,0.0008454697509425583
,0.9084556146211042,0.0010494842745488759,0.09049490110434683
,0.09768390702692313,0.0009150579177291432,0.9014010350553477
,0.0007392272243841945,0.9985215736666324,0.0007391991089834278
,0.9977346488206064,0.0011326291686429518,0.0011327220107505908
,0.997878827083377,0.001060600232538157,0.0010605726840848197
,0.9980052175571332,0.0009974449947389667,0.0009973374481277687
,0.3972375395467204,0.6017551611178991,0.0010072993353804978
,0.02078513388745464,0.0008827329032984786,0.9783321332092468
,0.6586961006225617,0.3404858754004119,0.0008180239770263326
,0.0008384087651945082,0.0008384733511528158,0.9983231178836527
,0.2536931303399641,0.5090986008804539,0.23720826877958207
,0.43591367502007833,0.5633006906779751,0.0007856343019465346
,0.0010280459372240917,0.9979439373624109,0.0010280167003649855
,0.3333333333333333,0.3333333333333333,0.3333333333333333
,0.9975084192458155,0.0012455468916175761,0.001246033862566836
,0.0010386986940153864,0.9979227012735777,0.0010386000324070365
,0.0015556718791792633,0.0015553863914667758,0.996888941729354
,0.9977087188174536,0.0011456105037028715,0.0011456706788435386
,0.0009150601279754483,0.0009150844991971369,0.9981698553728273
,0.9644286446037168,0.034621520051340816,0.0009498353449423351
,0.3333333333333333,0.3333333333333333,0.3333333333333333
,0.17658055119282598,0.14097272021825272,0.6824467285889213
,0.008851168152660542,0.008852505595852227,0.9822963262514872
,0.9983090272417594,0.0008454649131863906,0.0008455078450541539
,0.0012455127966910719,0.0012456375789152011,0.9975088496243937
,0.9984646571132613,0.0007676899697726651,0.0007676529169661118
,0.0012941898266115792,0.001294163453129871,0.9974116467202585
,0.3333333333333333,0.3333333333333333,0.3333333333333333
,0.2984549788074107,0.3101564209248436,0.39138860026774575
,0.7468803736881527,0.2523017426214929,0.0008178836903543911
,0.0009500243179741967,0.0009497772716303973,0.9981001984103954
,0.0009972944814399555,0.4515150581275975,0.5474876473909625
,0.8682443363119348,0.13073807029614348,0.0010175933919217659
,0.47499450767487483,0.5241379609679795,0.0008675313571457406
,0.0008245903106032098,0.998350807370404,0.000824602318992619
,0.0014027668350363987,0.0014028933871063887,0.9971943397778572
,0.0008985495838094292,0.9982028652591105,0.0008985851570800504
,0.5723856608799881,0.42676163482849633,0.0008527042915154912
,0.0008313979507093439,0.9983371981992092,0.0008314038500814776
,0.267585278024842,0.7314996027580222,0.0009151192171356541
,0.0007918638004824961,0.9984162599921247,0.0007918762073928264
,0.17232408260476353,0.0008985801878632286,0.8267773372073733
,0.0012006671845984783,0.9975987412263223,0.0012005915890794321
,0.8203363537512567,0.17880366635889702,0.0008599798898463015
,0.9985843132954841,0.0007078603492204861,0.0007078263552953098
,0.3891409245074751,0.18342982608371952,0.4274292494088053
,0.3186769201358443,0.10822776036078711,0.5730953195033686
,0.9978328142508154,0.0010835806355195467,0.0010836051136651366
,0.42790685214321017,0.000977705530810914,0.5711154423259789
,0.000728465301737998,0.0007284479605418023,0.9985430867377202
,0.0008526358012517398,0.998294681858875,0.0008526823398731744
,0.05069296891701384,0.0014431889491791305,0.947863842133807
,0.0009682174141223779,0.9980634484017197,0.0009683341841578737
,0.0008827795018696525,0.0008827243982850439,0.9982344960998453
,0.0009588607581981426,0.9980822910529582,0.0009588481888437073
,0.0008749965568273201,0.9982500018003558,0.0008750016428168816
,0.0009234997432349829,0.0009235984992686036,0.9981529017574964
,0.6276883528880989,0.09781723258352601,0.27449441452837503
,0.0008177438537191855,0.998364530603289,0.0008177255429917844
,0.8461533556217272,0.07692332916314355,0.07692331521512932
,0.10357205751912645,0.8165345667554355,0.07989337572543824
,0.0011201101218465922,0.15195614718824682,0.8469237426899067
,0.000845410953089035,0.998309148950428,0.00084544009648294
,0.3333333333333333,0.3333333333333333,0.3333333333333333
,0.24173199160371914,0.756957252203659,0.001310756192621928
,0.3333333333333333,0.3333333333333333,0.3333333333333333
,0.0008383535211349542,0.000838421913115118,0.99832322456575
,0.0011200084932541745,0.9977599515085349,0.0011200399982109473
,0.0010494231505484817,0.9979011595725675,0.0010494172768839567
,0.3480468890780863,0.6510031849447521,0.0009499259771616522
,0.0014432793491888287,0.9971133482111131,0.0014433724396980686
,0.00115891889378762,0.9976820473905299,0.0011590337156825177
,0.0012008081283103012,0.0012007132133536069,0.9975984786583361
,0.000915190074895774,0.9981698145608497,0.0009149953642544171
,0.9331163720982748,0.0658864125204209,0.000997215381304233
,0.0010386848400405649,0.9979226298578764,0.00103868530208312
,0.0009152047231489248,0.9981695556853317,0.000915239591519358
,0.0009874231442277125,0.9980250513470917,0.0009875255086806306
,0.0010836594018142922,0.9108761155804385,0.08804022501774728
,0.0008599525153434322,0.9982801117475366,0.0008599357371199538
,0.0009498332932832197,0.0009499128008579502,0.9981002539058589
,0.11380067678236894,0.0009068460932765279,0.8852924771243545
,0.9976818223102212,0.0011590598991708212,0.0011591177906080709
,0.5751401870244877,0.0010496558839518664,0.42381015709156056
,0.3269817552632942,0.0009150983882362899,0.6721031463484695
,0.0009151759025071013,0.9981697424052647,0.0009150816922283792
,0.3341945837215497,0.5027541540750601,0.16305126220339006
,0.7577749306492834,0.24120756903827897,0.0010175003124376191
,0.0008906106575352125,0.2955172924349136,0.7035920969075512
,0.9983906413637927,0.0008046505025358436,0.0008047081336715145
,0.0009234926473949067,0.9981529947575823,0.0009235125950227676
,0.0009873743105391335,0.0009874266134311809,0.9980251990760297
,0.9976819945573725,0.0011590102136440777,0.001158995228983414
,0.02728496996860365,0.5751302185074064,0.3975848115239899
,0.41218449932507617,0.5865379465052243,0.0012775541696995497
,0.0012153519510883976,0.0012153581019469643,0.9975692899469646
,0.3479108869886516,0.15970360805215364,0.49238550495919475
,0.9979007063696772,0.0010495908485748985,0.0010497027817478672
,0.7087643484165543,0.0015316636189434709,0.28970398796450214
,0.0010606743261972634,0.15981893737087174,0.839120388302931
,0.755312860455911,0.2438119254897693,0.0008752140543197482
,0.19629021268796468,0.008130987657340834,0.7955787996546945
,0.4765299430639565,0.0008454235437709295,0.5226246333922726
,0.9982651183978892,0.0008674103440146554,0.0008674712580961387
,0.5600539231762205,0.0009068964686401403,0.4390391803551393
,0.0009590006088257487,0.6011075203788483,0.39793347901232595
,0.001072126287696683,0.851461848080514,0.14746602563178934
,0.0008986984881613393,0.28978649612698265,0.7093148053848559
,0.969065768145041,0.0009972651551383113,0.029936966699820745
,0.4469542044931374,0.4502972881689682,0.10274850733789445
,0.0008600382791325216,0.11978745164788691,0.8793525100729805
,0.13796552802728934,0.21565391412016918,0.6463805578525414
,0.46479011258444985,0.0009589517861266939,0.5342509356294235
,0.7966551810534445,0.0010956100819421411,0.20224920886461345
,0.0008676522870618539,0.0008674537436446049,0.9982648939692935
,0.3957840565290945,0.0012009375421565328,0.6030150059287491
,0.000949773136744512,0.9981004249452954,0.0009498019179600917
,0.9982185470910301,0.0008906961213407175,0.0008907567876291427
,0.0012007469489460018,0.0012006977352013231,0.9975985553158526
,0.0008827769589512914,0.0008828378180677431,0.998234385222981
,0.49709227369068554,0.0011863950827619306,0.5017213312265525
,0.0008455824656174655,0.0008455493257371193,0.9983088682086454
,0.0008750563991203079,0.7452382979976759,0.2538866456032039
,0.8366145376083435,0.0007676069106241457,0.1626178554810324
,0.5280008130672456,0.0010494736526815618,0.47094971328007285
,0.0009409510024142631,0.5938821791341303,0.4051768698634554
,0.0008676497833993089,0.7888136479366045,0.2103187022799962
,0.358123072354461,0.6408696045888611,0.001007323056677816
,0.0009067809920960246,0.08487454614590138,0.9142186728620026
,0.0006931051517522569,0.9986138005140239,0.0006930943342238364
,0.0011725555680803734,0.0011725342390673159,0.9976549101928524
,0.0008906866519232209,0.704186827338915,0.2949224860091617
,0.8348963429928271,0.1641160598646639,0.000987597142508988
,0.9980819222616191,0.0009590128026125234,0.0009590649357682679
,0.0009149950501566794,0.9981699983948834,0.000915006554959925
,0.0007920435065385577,0.0007919064246092878,0.9984160500688521
,0.0009408405501503045,0.998118329116847,0.000940830333002743
,0.47066949786100987,0.5280022126935823,0.001328289445407732
,0.0010175206599094602,0.6252057028823398,0.3737767764577507
,0.0009872740304859508,0.0009873913736702302,0.9980253345958439
,0.0008178357154817626,0.9983643493732601,0.0008178149112581685
,0.0010073233240127056,0.9979853018543923,0.0010073748215950144
,0.0008383976627504019,0.998323279308488,0.0008383230287616343
,0.0009235355944926237,0.9981529483365891,0.0009235160689182649
,0.000997065257956412,0.9980058603427647,0.000997074399278852
,0.0011864014828201388,0.9976271865683235,0.0011864119488563115
,0.6186474682591946,0.38053470757406166,0.0008178241667438429
,0.0009409492039901659,0.0009409779460016009,0.9981180728500082
,0.452301754497904,0.000882848819865616,0.5468153966822304
,0.9982945667350899,0.000852751454934446,0.0008526818099756355
,0.9983230725811305,0.000838410434929024,0.0008385169839404636
,0.000923581349419648,0.0009235029455718273,0.9981529157050085
,0.8149410867641775,0.1839868376335276,0.0010720756022948952
,0.9314338455493364,0.0011727385416681008,0.06739341590899556
,0.0009972262581733038,0.9980054454733205,0.0009973282685061383
,0.5748867444960485,0.0008827558132465323,0.424230499690705
,0.5967785603501108,0.0019494788529272823,0.40127196079696187
,0.20305516413971977,0.3988609581423366,0.3980838777179436
,0.3951966328256333,0.16657767473474136,0.4382256924396254
,0.0008599385774563341,0.9982800911491055,0.0008599702734381843
,0.4229750321887866,0.5761794523388003,0.0008455154724130422
,0.0008111487988370942,0.9983776771823903,0.0008111740187726245
,0.0008674474632361367,0.9982651473822565,0.0008674051545074165
,0.0007918416739187249,0.9984163142906962,0.0007918440353850797
,0.0008673711091657089,0.9982652556600002,0.0008673732308340503
,0.0012456733583860373,0.5576548389564419,0.44109948768517204
,0.36964392114713573,0.0007560120352857123,0.6296000668175785
,0.0007675958412076474,0.9984648555098267,0.0007675486489656225
,0.0008600885474620932,0.0008600645629490996,0.9982798468895888
,0.3753496773692856,0.6233889877017087,0.0012613349290056944
,0.9807982004826525,0.018349031708672088,0.0008527678086753012
,0.0008750548401513241,0.0008750105315882003,0.9982499346282605
,0.9975088464755227,0.0012455695183680078,0.0012455840061093338
,0.000987268862823724,0.0009873730404395093,0.9980253580967368
,0.0011590133289009796,0.0011589002009873433,0.9976820864701117
,0.0009873241236163306,0.0009872879531288123,0.9980253879232549
,0.9975088674172203,0.0012455053419176102,0.0012456272408619391
,0.9979853945552386,0.0010071843785574345,0.0010074210662039738
,0.0008674676872819757,0.0008674528240043772,0.9982650794887137
,0.0007983580153209908,0.000798235239311898,0.9984034067453671
,0.0014229018663994663,0.48367136272602246,0.5149057354075782
,0.0012153322307369317,0.0012152920129003587,0.9975693757563627
,0.3907619685612225,0.29403027577684576,0.3152077556619318
,0.0010719523156110498,0.0010719775947112447,0.9978560700896777
,0.0008046591251070163,0.998390567598171,0.0008047732767220295
,0.0007857271140617024,0.8599014895434866,0.13931278334245178
,0.26242388019372687,0.28605167928827535,0.4515244405179978
,0.45816097151493634,0.48783200929169623,0.05400701919336749
,0.0007180005352446854,0.9762567357807113,0.023025263684044076
,0.000798234584482813,0.9984034124760548,0.0007983529394623986
,0.1747178069284708,0.001158940231563917,0.8241232528399653
,0.0008454640322249572,0.8189610519364983,0.1801934840312767
,0.9973077117712543,0.001346055781914275,0.001346232446831372
,0.36514203494542674,0.0010175084435556667,0.6338404566110177
,0.0009681732223439003,0.9980636946103522,0.0009681321673039548
,0.9980446106658443,0.0009776619077435185,0.000977727426412149
,0.3129851855042372,0.6066876046561521,0.0803272098396106
,0.0008674385227148385,0.9982650124452719,0.0008675490320132006
,0.7342095425623406,0.0008045882259125731,0.2649858692117467
,0.5487838697372902,0.4504485006978674,0.0007676295648425232
,0.31486308776447347,0.09942296133354395,0.5857139509019825
,0.2886347487337673,0.7105540202170229,0.0008112310492099601
,0.7971924016186334,0.0008526025808455531,0.20195499580052104
,0.8356580980155445,0.0009409119165880704,0.16340099006786743
,0.0010386000020947592,0.0010385384839777993,0.9979228615139274
,0.0008246438135333998,0.2560194728405114,0.7431558833459552
,0.74244692353383,0.25606674606430246,0.0014863304018674622
,0.45052405404311435,0.548577245743474,0.0008987002134117404
,0.6345509822626041,0.00103860911293228,0.3644104086244636
,0.9977085147928945,0.0011456341646518642,0.0011458510424537502
,0.0008527089128443698,0.0008526329435986391,0.998294658143557
,0.0009971969441586548,0.0009974110780204928,0.9980053919778208
,0.0008828025336340829,0.0008827527544670798,0.9982344447118988
,0.7563119806939024,0.0010495047361881854,0.24263851456990937
,0.0011328474079852968,0.0011326672936874105,0.9977344852983273
,0.8353463225838023,0.16382912563041624,0.0008245517857815958
,0.689581882780335,0.0009776895400498426,0.30944042767961516
,0.7381363918373659,0.000987483453204437,0.2608761247094296
,0.34196908894332306,0.0019123859818620636,0.6561185250748148
,0.0008988645660129765,0.0008993345778736308,0.9982018008561133
,0.0016587698904921217,0.0016585177222234722,0.9966827123872845
,0.0008673780976087563,0.9982652431381541,0.0008673787642371173
,0.001038543845725001,0.9979229297579683,0.0010385263963067276
,0.0010174122605391628,0.9979651589508526,0.0010174287886082105
,0.6738261604139499,0.0011328545246679909,0.32504098506138207
,0.0011326835886400028,0.0011326003681496933,0.9977347160432103
,0.0007232100916896305,0.9985535300160161,0.0007232598922942796
,0.9970278055612849,0.001485982756997999,0.0014862116817170221
,0.0007447347945270471,0.7086475218628553,0.29060774334261763
,0.001172527236122968,0.9976549157094705,0.001172557054406572
,0.0009498729842955957,0.6459154557418416,0.3531346712738626
,0.3615292458793101,0.6373871534020247,0.0010836007186652732
,0.001346217848656205,0.0013460337652069817,0.9973077483861368
,0.9979647864052027,0.001017656897892165,0.0010175566969051536
,0.661930495126832,0.0015800356856268448,0.33648946918754125
,0.0010281016353820489,0.08285883851049758,0.9161130598541204
,0.2861604558823487,0.5523214204635036,0.16151812365414767
,0.352060706543623,0.0008599839266627263,0.6470793095297143
,0.2587367910220857,0.26570742505577943,0.4755557839221348
,0.015450508367230689,0.0010954412597138647,0.9834540503730556
,0.0008314092305889442,0.998337179419677,0.000831411349733931
,0.6591345455294813,0.0008905900614971033,0.3399748644090216
,0.9982799788392419,0.0008599915801378818,0.0008600295806200923
,0.0008829013087169578,0.0008828258911924981,0.9982342728000905
,0.0007447328993179568,0.0007448077033376424,0.9985104593973445
,0.998264934999505,0.0008674674603113455,0.0008675975401837498
,0.7509018611868629,0.02328389519919411,0.22581424361394295
,0.001039044593771073,0.9979224327277665,0.0010385226784624063
,0.9974771309064911,0.0012614971041486455,0.00126137198936014
,0.0009776762729872142,0.10437223004799544,0.8946500936790173
,0.0009588646742233201,0.9980822794174639,0.0009588559083127899
,0.286173459324023,0.0008751405723064193,0.7129514001036706
,0.0014229212686773906,0.0014228644639852786,0.9971542142673373
,0.0011456677160249888,0.0011456066586066733,0.9977087256253684
,0.7675403089693073,0.0009068029904328969,0.23155288804025986
,0.0007616825792369595,0.9984766506351183,0.0007616667856448104
,0.0010071963134011238,0.5076281059488409,0.4913646977377579
,0.0010955512964894551,0.02658959682301632,0.9723148518804942
,0.10350912293714169,0.0009972306339943882,0.895493646428864
,0.5584936128001379,0.44037365267575523,0.0011327345241067654
,0.997878656084966,0.0010606942033444223,0.001060649711689576
,0.9980054771719893,0.000997182315516468,0.000997340512494215
,0.9981863452371338,0.0009067451985296922,0.0009069095643365641
,0.810391472873319,0.0007285620476609454,0.1888799650790201
,0.9978326933539283,0.0010836124841901021,0.0010836941618815334
,0.6485829392099678,0.0014432617541275089,0.34997379903590475
,0.0010497268756413998,0.001049587836115311,0.9979006852882433
,0.37600178019298686,0.0010072516560530856,0.62299096815096
,0.000987293805343166,0.0009873771767952716,0.9980253290178616
,0.0008313644124144636,0.0008313245230009517,0.9983373110645847
,0.0010279753416899057,0.0010279560709027741,0.9979440685874073
,0.0010175171950443365,0.0010173661162671242,0.9979651166886885
,0.0010958707261703676,0.0010953924283782829,0.9978087368454512
,0.0007856357973136824,0.9984287396999241,0.0007856245027622308
,0.000997168648949295,0.00099716018581677,0.9980056711652339
,0.000923478696565835,0.0009234978725579249,0.9981530234308762
,0.001172531722747649,0.0011724469945277104,0.9976550212827247
,0.26620440565014075,0.0010281095528365592,0.7327674847970228
,0.9975985974980681,0.0012006353280070163,0.0012007671739248148
,0.8101135888264603,0.0009588936660690718,0.18892751750747055
,0.3550578430044218,0.6440669674167593,0.0008751895788188991
,0.0009068605892627897,0.0009069330272238982,0.9981862063835134
,0.9052366382358479,0.001215385811994019,0.09354797595215816
,0.0008750824134553208,0.4980471874392547,0.5010777301472901
,0.0015086603315428188,0.0015085003202943447,0.9969828393481628
,0.001007115679552819,0.9979857815733468,0.0010071027471003687
,0.001172669949788033,0.0011725732274178338,0.997654756822794
,0.0007391771415513387,0.9985216263240541,0.0007391965343947278
,0.0008749813504118805,0.9982500588981258,0.0008749597514623474
,0.0008751035485671391,0.998249816583565,0.000875079867867911
,0.7978640615537771,0.0007447533966204477,0.20139118504960238
,0.019045390255347648,0.0009588686296717824,0.9799957411149806
,0.4143881749192858,0.0009150235625980353,0.5846968015181161
,0.0013833636190756365,0.0013832895081525925,0.9972333468727718
,0.9981002376760381,0.0009499161220240179,0.0009498462019379633
,0.02421949735187077,0.00127724721344182,0.9745032554346875
,0.12451208927355606,0.000859965652673587,0.8746279450737703
,0.0010073393604623166,0.9979852881071963,0.001007372532341349
,0.5734961242046868,0.000915093644026984,0.42558878215128637
,0.22166171768805043,0.06154090671874462,0.7167973755932049
,0.0008599853882944824,0.34397773398507486,0.6551622806266307
,0.9978089739195136,0.0010954583845866597,0.0010955676958995695
,0.2732090440532917,0.001132630026817093,0.7256583259198912
,0.0008314121400301875,0.0008313274022404444,0.9983372604577294
,0.580384899169455,0.0010954041929355713,0.41851969663760935
,0.7161850010505054,0.16985154260091345,0.11396345634858103
,0.001132841389696576,0.0011326940341904901,0.997734464576113
,0.3935060351960562,0.0009683172037980887,0.6055256476001457
,0.0009971838234211004,0.000997094724909202,0.9980057214516697
,0.9967365731967687,0.0016316628460870083,0.0016317639571444217
,0.16941957390020018,0.0010279669208917263,0.8295524591789082
,0.998153085472036,0.0009234418437280391,0.0009234726842360016
,0.37040524315907364,0.0009410341543265215,0.6286537226865998
,0.35915815430696374,0.0017454543243986171,0.6390963913686376
,0.0009499138201182242,0.5728814471428424,0.4261686390370394
,0.000977671842170813,0.0009776174875047417,0.9980447106703244
,0.0008751271613024699,0.0008752183794547973,0.9982496544592427
,0.5613564358474359,0.3671530983272016,0.07149046582536243
,0.0008527286174824649,0.0008526033347233985,0.9982946680477941
,0.0008599800332371443,0.24041541827306215,0.7587246016937006
,0.9978786946666421,0.00106057355725262,0.0010607317761052995
,0.9971946391587667,0.0014026530846668339,0.0014027077565665054
,0.000923524007717255,0.0009234846375917293,0.998152991354691
,0.926079393319578,0.0010072550116294763,0.07291335166879251
,0.5126016151632641,0.3073432218158345,0.18005516302090144
,0.0014030400094061798,0.0014026443031579933,0.9971943156874359
,0.7291080139016117,0.0011724948606912943,0.26971949123769695
,0.001007352489340259,0.5036904492329339,0.4953021982777258
,0.00110776270520761,0.6512179067998071,0.34767433049498536
,0.1623191599138843,0.0010174925976295212,0.8366633474884863
,0.0008907326304760127,0.3878643152111921,0.6112449521583319
,0.45854892467775976,0.5405603354306796,0.0008907398915605254
,0.3220461538083624,0.0008827688312238055,0.6770710773604138
,0.001107663753914749,0.0011076490910144148,0.9977846871550708
,0.0008315238684665112,0.0008314093801225133,0.998337066751411
,0.7631244229036489,0.00118652249837098,0.2356890545979801
,0.7851781600184142,0.0010719262189874685,0.2137499137625983
,0.8060851352915361,0.0009235285707469811,0.1929913361377168
,0.000875045972838833,0.0008751557251174305,0.9982497983020437
,0.5186084798966876,0.0012152819906103805,0.4801762381127021
,0.0008907678877489537,0.0008906275370719364,0.9982186045751791
,0.7780579995566257,0.0007560138498236595,0.2211859865935506
,0.0015317012056612856,0.9969364994295095,0.0015317993648292063
,0.43069529891547687,0.5681589862198105,0.001145714864712543
,0.0008527292468087079,0.0008526548791021342,0.9982946158740892
,0.0010495180388011825,0.001049777615739356,0.9979007043454595
,0.7726962645180374,0.0008988197294920653,0.22640491575247054
,0.9983642564807649,0.0008177872220443073,0.0008179562971907567
,0.9974452240920424,0.0012773687691310415,0.001277407138826518
,0.7289957208928168,0.0008985437988852332,0.27010573530829785
,0.31310204290190957,0.0007735800522566198,0.686124377045834
,0.5868872769132015,0.001145588514084586,0.41196713457271394
,0.8043328326144699,0.19473501023081077,0.0009321571547194196
,0.0011200611916827937,0.17994813418486713,0.81893180462345
,0.7828279707404692,0.0015800877079019575,0.21559194155162892
,0.0030968050421290617,0.39051225597551625,0.6063909389823547
,0.0010607389957885882,0.4934549186892741,0.5054843423149373
,0.0010496582425562624,0.2521946690667265,0.7467556726907172
,0.0011201291496807935,0.0011199587985820194,0.9977599120517371
,0.24455003509988388,0.0008454981415474543,0.7546044667585686
,0.708613512580123,0.000838335709630536,0.29054815171024645
,0.8482553477635945,0.15086187133034062,0.0008827809060649979
,0.9980634942243405,0.000968248870186773,0.0009682569054726729
,0.0008828619475714581,0.0008828102423928179,0.9982343278100357
,0.0009872888116721928,0.998025440877595,0.0009872703107328387
,0.21133396446399708,0.0009972716258019433,0.787668763910201
,0.9980253318464263,0.0009872857473191084,0.0009873824062545933
,0.6374430769817377,0.36152882442394557,0.0010280985943165461
,0.5998870433331742,0.0009682303189457416,0.39914472634787995
,0.0008750578844143085,0.0008750533825140932,0.9982498887330715
